,Country Name,Country Code,1990,2000,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
35,Canada,CAN,1.241934,1.227543,1.239904,1.244607,1.224,1.230358,1.248004,1.206834,1.204736,1.198346,1.193783,..
41,China,CHN,1.6924318578042,2.71940665409251,3.5244677066803,3.56096792221069,3.66364479064941,3.75884985923767,3.87069725990295,3.98883724212646,4.18381118774414,4.23033656613007,4.22360577080543,..
89,India,IND,5.48994170053252,9.66433323913331,15.5495491027832,16.1608352661133,17.3423252105713,18.3865489959717,19.2350025177002,19.8987274169922,20.6477928161621,21.090735786371,21.2083220570086,..
98,Japan,JPN,187.710516,154.717851,107.454281,104.273972,101.302673,103.052076,103.449739,105.502599,105.378962,104.609975,101.473948,..
188,Switzerland,CHE,1.935157,1.788217,1.397498,1.354072,1.312477,1.281761,1.235456,1.202086,1.179916,1.167667,1.147826,..
205,United Kingdom,GBR,0.639431,0.704348,0.706052,0.701634,0.695248,0.698444,0.692365,0.688672,0.682132,0.687119,0.680356,..
